grid_id,latitude,longitude,x,y,ward_id,ward_name,lst_c,ndvi,ndbi,tree_canopy_pct,built_pct,albedo,road_density,distance_green_m,elevation_m,population_density,data_label
DEMO_G_0512,18.5439511,73.8504248,378675,2050755,DEMO_WARD_02,DEMO Ward 02,30.411,0.3755,0.0291,43.23,43.61,0.2301,4.251,159.24,556.81,11560.88,DEMO / SYNTHETIC DATA
DEMO_G_0513,18.5439528,73.850709,378705,2050755,DEMO_WARD_02,DEMO Ward 02,35.9,0.1456,0.1678,16.94,45.79,0.2011,4.729,311.07,557.21,9913.81,DEMO / SYNTHETIC DATA
DEMO_G_0514,18.5439545,73.8509932,378735,2050755,DEMO_WARD_02,DEMO Ward 02,30.193,0.3203,-0.0754,30.59,28.58,0.2258,4.04,155.15,556.8,8594.98,DEMO / SYNTHETIC DATA
DEMO_G_0515,18.5439563,73.8512774,378765,2050755,DEMO_WARD_02,DEMO Ward 02,34.464,0.2542,0.1426,19.5,45.84,0.2482,6.391,351.2,555.14,13515.39,DEMO / SYNTHETIC DATA
DEMO_G_0516,18.543958,73.8515617,378795,2050755,DEMO_WARD_02,DEMO Ward 02,34.765,0.1964,0.2365,31.43,63.27,0.217,4.219,432.28,552.47,15672.06,DEMO / SYNTHETIC DATA
DEMO_G_0517,18.5439597,73.8518459,378825,2050755,DEMO_WARD_02,DEMO Ward 02,33.777,0.3414,0.0612,29.53,52.74,0.2256,3.585,466.58,557.61,9810.3,DEMO / SYNTHETIC DATA
DEMO_G_0518,18.5439614,73.8521301,378855,2050755,DEMO_WARD_02,DEMO Ward 02,28.903,0.4858,0.1715,42.0,42.8,0.1148,5.843,84.03,557.57,11562.42,DEMO / SYNTHETIC DATA
DEMO_G_0519,18.5439632,73.8524143,378885,2050755,DEMO_WARD_02,DEMO Ward 02,30.785,0.4022,0.076,22.63,19.2,0.1702,3.249,204.33,564.3,7920.57,DEMO / SYNTHETIC DATA
DEMO_G_0520,18.5439649,73.8526985,378915,2050755,DEMO_WARD_02,DEMO Ward 02,32.92,0.2725,0.1082,16.78,48.74,0.1711,2.69,198.48,563.17,8907.82,DEMO / SYNTHETIC DATA
DEMO_G_0521,18.5439666,73.8529827,378945,2050755,DEMO_WARD_03,DEMO Ward 03,35.755,0.3272,0.2452,33.44,50.35,0.185,4.291,393.12,564.2,9717.22,DEMO / SYNTHETIC DATA
DEMO_G_0522,18.5439684,73.8532669,378975,2050755,DEMO_WARD_03,DEMO Ward 03,32.034,0.3606,-0.0873,30.55,34.38,0.1842,3.564,324.99,561.73,11993.52,DEMO / SYNTHETIC DATA
DEMO_G_0523,18.5439701,73.8535511,379005,2050755,DEMO_WARD_03,DEMO Ward 03,36.57,0.1405,0.1509,15.81,50.78,0.2018,4.637,360.44,562.73,6203.66,DEMO / SYNTHETIC DATA
DEMO_G_0524,18.5439718,73.8538354,379035,2050755,DEMO_WARD_03,DEMO Ward 03,34.158,0.282,0.1783,45.46,50.43,0.211,6.398,310.16,557.78,12971.34,DEMO / SYNTHETIC DATA
DEMO_G_0525,18.5439735,73.8541196,379065,2050755,DEMO_WARD_03,DEMO Ward 03,35.149,0.2385,0.3216,14.79,78.73,0.2226,5.843,322.18,561.33,11389.55,DEMO / SYNTHETIC DATA
DEMO_G_0526,18.5439753,73.8544038,379095,2050755,DEMO_WARD_03,DEMO Ward 03,36.923,0.0621,0.2652,15.98,73.32,0.1906,7.169,488.36,561.05,14552.85,DEMO / SYNTHETIC DATA
DEMO_G_0527,18.543977,73.854688,379125,2050755,DEMO_WARD_03,DEMO Ward 03,37.37,0.2809,0.2397,22.77,59.21,0.2235,3.889,243.37,552.83,15508.1,DEMO / SYNTHETIC DATA
DEMO_G_0528,18.5439787,73.8549722,379155,2050755,DEMO_WARD_03,DEMO Ward 03,35.128,0.3059,0.1539,29.07,64.81,0.1591,3.653,404.28,558.78,9147.13,DEMO / SYNTHETIC DATA
DEMO_G_0529,18.5439804,73.8552564,379185,2050755,DEMO_WARD_03,DEMO Ward 03,30.347,0.3886,0.171,37.47,56.49,0.232,4.54,244.95,550.69,10867.25,DEMO / SYNTHETIC DATA
DEMO_G_0530,18.5439821,73.8555406,379215,2050755,DEMO_WARD_03,DEMO Ward 03,35.319,0.1784,0.2295,22.35,58.32,0.2119,8.917,296.99,558.37,12930.15,DEMO / SYNTHETIC DATA
DEMO_G_0531,18.5439839,73.8558249,379245,2050755,DEMO_WARD_03,DEMO Ward 03,35.019,0.281,0.2572,35.6,53.33,0.1867,5.816,311.77,548.25,9152.19,DEMO / SYNTHETIC DATA
DEMO_G_0532,18.5439856,73.8561091,379275,2050755,DEMO_WARD_03,DEMO Ward 03,37.302,0.0828,0.266,24.67,71.66,0.1829,6.752,391.51,558.25,13214.44,DEMO / SYNTHETIC DATA
DEMO_G_0533,18.5439873,73.8563933,379305,2050755,DEMO_WARD_03,DEMO Ward 03,33.584,0.2254,0.271,21.6,71.81,0.2563,6.368,372.46,560.28,14599.06,DEMO / SYNTHETIC DATA
DEMO_G_0534,18.543989,73.8566775,379335,2050755,DEMO_WARD_03,DEMO Ward 03,35.904,0.0983,0.1598,22.18,61.84,0.2491,9.728,520.37,561.15,12274.81,DEMO / SYNTHETIC DATA
DEMO_G_0535,18.5439908,73.8569617,379365,2050755,DEMO_WARD_03,DEMO Ward 03,37.189,0.1228,0.4037,9.22,79.17,0.2212,8.824,552.45,558.52,20799.92,DEMO / SYNTHETIC DATA
DEMO_G_0536,18.5439925,73.8572459,379395,2050755,DEMO_WARD_03,DEMO Ward 03,37.923,0.1911,0.3543,15.69,65.41,0.1346,5.635,500.97,555.93,17546.84,DEMO / SYNTHETIC DATA
DEMO_G_0537,18.5439942,73.8575301,379425,2050755,DEMO_WARD_03,DEMO Ward 03,36.79,0.1736,0.3263,13.69,71.01,0.1743,7.349,496.15,558.83,19064.3,DEMO / SYNTHETIC DATA
DEMO_G_0538,18.5439959,73.8578144,379455,2050755,DEMO_WARD_03,DEMO Ward 03,38.053,0.2046,0.4544,17.21,77.04,0.1927,8.169,605.92,556.59,21485.29,DEMO / SYNTHETIC DATA
DEMO_G_0539,18.5439976,73.8580986,379485,2050755,DEMO_WARD_03,DEMO Ward 03,36.552,0.0533,0.176,9.3,81.19,0.1869,6.426,467.01,559.86,15173.25,DEMO / SYNTHETIC DATA
DEMO_G_0540,18.5439993,73.8583828,379515,2050755,DEMO_WARD_03,DEMO Ward 03,40.001,0.049,0.5073,23.34,83.12,0.1342,8.036,467.77,561.58,19909.22,DEMO / SYNTHETIC DATA
DEMO_G_0541,18.5441683,73.8416124,377745,2050785,DEMO_WARD_01,DEMO Ward 01,33.738,0.2256,0.3146,29.75,58.6,0.2092,5.009,317.5,552.1,13052.72,DEMO / SYNTHETIC DATA
DEMO_G_0542,18.5441701,73.8418966,377775,2050785,DEMO_WARD_01,DEMO Ward 01,33.056,0.345,0.1553,26.05,54.25,0.2106,5.907,246.34,556.98,13245.32,DEMO / SYNTHETIC DATA
DEMO_G_0543,18.5441718,73.8421808,377805,2050785,DEMO_WARD_01,DEMO Ward 01,34.129,0.223,0.2848,29.03,47.42,0.2122,5.344,478.07,560.21,9725.19,DEMO / SYNTHETIC DATA
DEMO_G_0544,18.5441736,73.842465,377835,2050785,DEMO_WARD_01,DEMO Ward 01,38.403,0.2785,0.2836,19.33,72.01,0.1755,6.672,364.51,557.84,16466.72,DEMO / SYNTHETIC DATA
DEMO_G_0545,18.5441753,73.8427492,377865,2050785,DEMO_WARD_01,DEMO Ward 01,33.669,0.3515,0.2393,20.11,54.21,0.2252,5.801,228.76,560.75,11472.16,DEMO / SYNTHETIC DATA
DEMO_G_0546,18.544177,73.8430335,377895,2050785,DEMO_WARD_01,DEMO Ward 01,33.579,0.1936,0.1743,34.93,57.83,0.2032,5.624,276.26,556.07,11569.9,DEMO / SYNTHETIC DATA
DEMO_G_0547,18.5441788,73.8433177,377925,2050785,DEMO_WARD_01,DEMO Ward 01,38.51,0.0626,0.2461,19.73,86.78,0.1811,6.242,481.34,558.64,14214.19,DEMO / SYNTHETIC DATA
DEMO_G_0548,18.5441805,73.8436019,377955,2050785,DEMO_WARD_01,DEMO Ward 01,36.844,0.0578,0.2223,16.81,65.21,0.2306,3.707,477.18,564.57,11513.69,DEMO / SYNTHETIC DATA
DEMO_G_0549,18.5441823,73.8438861,377985,2050785,DEMO_WARD_01,DEMO Ward 01,39.188,0.0727,0.3276,4.94,55.43,0.1548,8.78,652.66,554.37,17766.09,DEMO / SYNTHETIC DATA
DEMO_G_0550,18.544184,73.8441703,378015,2050785,DEMO_WARD_01,DEMO Ward 01,35.967,0.2267,0.3181,22.69,77.82,0.2475,6.571,317.32,555.63,14342.07,DEMO / SYNTHETIC DATA
DEMO_G_0551,18.5441857,73.8444545,378045,2050785,DEMO_WARD_01,DEMO Ward 01,38.084,0.2264,0.2662,8.74,61.41,0.2502,6.327,335.14,554.06,12749.99,DEMO / SYNTHETIC DATA
DEMO_G_0552,18.5441875,73.8447387,378075,2050785,DEMO_WARD_01,DEMO Ward 01,35.37,0.0284,0.2531,17.47,64.86,0.167,6.709,257.2,554.34,13353.12,DEMO / SYNTHETIC DATA
DEMO_G_0553,18.5441892,73.8450229,378105,2050785,DEMO_WARD_01,DEMO Ward 01,37.807,0.2086,0.3405,30.26,72.32,0.1901,5.651,468.39,556.89,19105.88,DEMO / SYNTHETIC DATA
DEMO_G_0554,18.544191,73.8453072,378135,2050785,DEMO_WARD_01,DEMO Ward 01,37.709,0.0416,0.2668,2.1,61.63,0.185,7.026,573.3,552.72,11701.0,DEMO / SYNTHETIC DATA
DEMO_G_0555,18.5441927,73.8455914,378165,2050785,DEMO_WARD_01,DEMO Ward 01,40.175,0.1422,0.3726,19.48,56.1,0.1685,6.942,336.57,555.2,10703.1,DEMO / SYNTHETIC DATA
DEMO_G_0556,18.5441944,73.8458756,378195,2050785,DEMO_WARD_01,DEMO Ward 01,33.393,0.1891,0.0451,9.27,45.1,0.2171,5.298,632.26,565.84,12943.47,DEMO / SYNTHETIC DATA
DEMO_G_0557,18.5441962,73.8461598,378225,2050785,DEMO_WARD_01,DEMO Ward 01,35.541,0.2104,0.2813,21.29,71.12,0.1577,4.542,347.01,559.98,10601.89,DEMO / SYNTHETIC DATA
DEMO_G_0558,18.5441979,73.846444,378255,2050785,DEMO_WARD_01,DEMO Ward 01,36.653,0.2729,0.2641,12.99,71.77,0.173,5.598,399.15,557.04,14215.24,DEMO / SYNTHETIC DATA
DEMO_G_0559,18.5441996,73.8467282,378285,2050785,DEMO_WARD_01,DEMO Ward 01,35.115,0.3217,0.1271,17.37,75.39,0.1938,5.659,419.87,556.44,10757.53,DEMO / SYNTHETIC DATA
DEMO_G_0560,18.5442014,73.8470124,378315,2050785,DEMO_WARD_01,DEMO Ward 01,37.509,0.1388,0.2055,10.49,57.97,0.1664,6.775,505.11,560.36,13661.35,DEMO / SYNTHETIC DATA
DEMO_G_0561,18.5442031,73.8472966,378345,2050785,DEMO_WARD_02,DEMO Ward 02,37.943,0.0827,0.3179,15.32,72.45,0.2199,7.426,543.42,558.01,18245.25,DEMO / SYNTHETIC DATA
DEMO_G_0562,18.5442048,73.8475809,378375,2050785,DEMO_WARD_02,DEMO Ward 02,35.127,0.21,0.2617,18.74,56.95,0.1975,6.783,402.29,558.97,18692.51,DEMO / SYNTHETIC DATA
DEMO_G_0563,18.5442066,73.8478651,378405,2050785,DEMO_WARD_02,DEMO Ward 02,36.676,0.2652,0.1935,37.03,56.1,0.173,4.738,195.31,560.12,13192.98,DEMO / SYNTHETIC DATA
DEMO_G_0564,18.5442083,73.8481493,378435,2050785,DEMO_WARD_02,DEMO Ward 02,35.954,0.2093,0.0327,33.71,60.37,0.2455,5.896,479.21,554.42,15254.75,DEMO / SYNTHETIC DATA
DEMO_G_0565,18.54421,73.8484335,378465,2050785,DEMO_WARD_02,DEMO Ward 02,33.843,0.1184,0.2772,6.59,59.8,0.1997,6.569,325.92,561.07,14355.9,DEMO / SYNTHETIC DATA
DEMO_G_0566,18.5442118,73.8487177,378495,2050785,DEMO_WARD_02,DEMO Ward 02,35.464,-0.0404,0.2888,5.37,65.65,0.2124,6.139,385.0,557.46,16225.9,DEMO / SYNTHETIC DATA
DEMO_G_0567,18.5442135,73.8490019,378525,2050785,DEMO_WARD_02,DEMO Ward 02,38.687,0.0499,0.2902,15.1,81.41,0.1858,8.384,419.33,558.01,17064.17,DEMO / SYNTHETIC DATA
DEMO_G_0568,18.5442152,73.8492861,378555,2050785,DEMO_WARD_02,DEMO Ward 02,33.608,0.227,0.3069,24.62,51.41,0.238,5.655,320.68,559.64,10483.4,DEMO / SYNTHETIC DATA
DEMO_G_0569,18.544217,73.8495703,378585,2050785,DEMO_WARD_02,DEMO Ward 02,36.937,0.2773,0.1344,40.17,52.91,0.0993,3.11,275.38,553.14,8262.73,DEMO / SYNTHETIC DATA
DEMO_G_0570,18.5442187,73.8498546,378615,2050785,DEMO_WARD_02,DEMO Ward 02,31.612,0.3588,0.1205,26.33,46.6,0.158,3.194,342.15,553.89,12877.58,DEMO / SYNTHETIC DATA
DEMO_G_0571,18.5442204,73.8501388,378645,2050785,DEMO_WARD_02,DEMO Ward 02,33.911,0.2991,0.1548,19.44,65.16,0.2255,5.618,389.5,556.87,7568.8,DEMO / SYNTHETIC DATA
DEMO_G_0572,18.5442222,73.850423,378675,2050785,DEMO_WARD_02,DEMO Ward 02,30.295,0.4476,0.1148,42.37,46.15,0.2199,6.935,246.36,554.64,9758.22,DEMO / SYNTHETIC DATA
DEMO_G_0573,18.5442239,73.8507072,378705,2050785,DEMO_WARD_02,DEMO Ward 02,33.62,0.2702,0.2108,19.37,77.02,0.2236,6.415,283.67,561.76,14215.93,DEMO / SYNTHETIC DATA
DEMO_G_0574,18.5442256,73.8509914,378735,2050785,DEMO_WARD_02,DEMO Ward 02,34.729,0.3821,0.1956,39.63,47.37,0.1415,5.952,546.63,555.99,7425.77,DEMO / SYNTHETIC DATA
DEMO_G_0575,18.5442274,73.8512756,378765,2050785,DEMO_WARD_02,DEMO Ward 02,34.026,0.2733,0.0636,27.56,54.77,0.2287,3.508,454.76,556.67,14789.39,DEMO / SYNTHETIC DATA
DEMO_G_0576,18.5442291,73.8515598,378795,2050785,DEMO_WARD_02,DEMO Ward 02,32.105,0.4104,0.0621,40.15,48.81,0.2305,4.478,412.3,558.09,13014.55,DEMO / SYNTHETIC DATA
DEMO_G_0577,18.5442308,73.8518441,378825,2050785,DEMO_WARD_02,DEMO Ward 02,33.816,0.4713,0.0814,33.47,19.0,0.2028,5.723,160.16,552.17,7300.22,DEMO / SYNTHETIC DATA
DEMO_G_0578,18.5442325,73.8521283,378855,2050785,DEMO_WARD_02,DEMO Ward 02,34.232,0.2058,0.2622,25.32,47.31,0.1896,4.838,232.62,564.48,15948.8,DEMO / SYNTHETIC DATA
DEMO_G_0579,18.5442343,73.8524125,378885,2050785,DEMO_WARD_02,DEMO Ward 02,31.632,0.1777,0.2305,8.79,58.33,0.307,3.866,294.48,549.29,9254.14,DEMO / SYNTHETIC DATA
DEMO_G_0580,18.544236,73.8526967,378915,2050785,DEMO_WARD_02,DEMO Ward 02,34.725,0.0824,0.3057,10.11,74.0,0.1822,7.52,448.1,559.86,18080.54,DEMO / SYNTHETIC DATA
DEMO_G_0581,18.5442377,73.8529809,378945,2050785,DEMO_WARD_03,DEMO Ward 03,35.361,0.2241,0.235,17.5,59.31,0.1962,6.401,419.74,554.93,12750.13,DEMO / SYNTHETIC DATA
DEMO_G_0582,18.5442394,73.8532651,378975,2050785,DEMO_WARD_03,DEMO Ward 03,28.536,0.2641,0.2437,30.6,51.28,0.2877,4.899,237.93,558.25,11567.03,DEMO / SYNTHETIC DATA
DEMO_G_0583,18.5442412,73.8535493,379005,2050785,DEMO_WARD_03,DEMO Ward 03,34.294,0.4753,0.1223,40.64,45.76,0.1128,5.202,409.45,566.19,9441.58,DEMO / SYNTHETIC DATA
DEMO_G_0584,18.5442429,73.8538336,379035,2050785,DEMO_WARD_03,DEMO Ward 03,36.797,0.1534,0.1679,36.55,72.03,0.1573,5.967,284.62,554.11,18384.45,DEMO / SYNTHETIC DATA
DEMO_G_0585,18.5442446,73.8541178,379065,2050785,DEMO_WARD_03,DEMO Ward 03,35.15,0.2324,0.2299,27.27,64.33,0.0978,5.521,145.57,553.53,8098.89,DEMO / SYNTHETIC DATA
DEMO_G_0586,18.5442463,73.854402,379095,2050785,DEMO_WARD_03,DEMO Ward 03,33.346,0.2559,0.3128,13.55,43.62,0.2445,5.79,313.78,560.83,9285.32,DEMO / SYNTHETIC DATA
DEMO_G_0587,18.5442481,73.8546862,379125,2050785,DEMO_WARD_03,DEMO Ward 03,39.078,0.4383,0.4053,38.11,49.18,0.1742,5.88,305.27,563.71,12279.86,DEMO / SYNTHETIC DATA
DEMO_G_0588,18.5442498,73.8549704,379155,2050785,DEMO_WARD_03,DEMO Ward 03,37.798,0.1269,0.3125,21.67,65.54,0.2185,6.026,305.16,560.81,11872.94,DEMO / SYNTHETIC DATA
DEMO_G_0589,18.5442515,73.8552546,379185,2050785,DEMO_WARD_03,DEMO Ward 03,34.905,0.2967,0.3475,29.57,72.9,0.1966,6.743,482.65,554.82,15564.03,DEMO / SYNTHETIC DATA
DEMO_G_0590,18.5442532,73.8555388,379215,2050785,DEMO_WARD_03,DEMO Ward 03,37.034,0.0394,0.2807,4.93,61.95,0.1965,6.436,227.53,557.83,12246.83,DEMO / SYNTHETIC DATA
DEMO_G_0591,18.544255,73.8558231,379245,2050785,DEMO_WARD_03,DEMO Ward 03,32.406,0.3605,0.0811,42.03,47.16,0.2222,4.468,256.36,553.76,5621.51,DEMO / SYNTHETIC DATA
DEMO_G_0592,18.5442567,73.8561073,379275,2050785,DEMO_WARD_03,DEMO Ward 03,34.412,0.1813,0.2968,10.55,64.99,0.2866,5.114,391.65,557.81,10473.98,DEMO / SYNTHETIC DATA
DEMO_G_0593,18.5442584,73.8563915,379305,2050785,DEMO_WARD_03,DEMO Ward 03,38.741,0.0748,0.3415,8.1,69.82,0.1601,8.68,524.47,559.69,13167.94,DEMO / SYNTHETIC DATA
DEMO_G_0594,18.5442601,73.8566757,379335,2050785,DEMO_WARD_03,DEMO Ward 03,34.725,0.2775,0.2481,22.14,59.81,0.2661,4.917,479.05,559.32,10711.75,DEMO / SYNTHETIC DATA
DEMO_G_0595,18.5442618,73.8569599,379365,2050785,DEMO_WARD_03,DEMO Ward 03,37.31,0.0752,0.2935,24.56,76.53,0.1727,7.505,560.58,561.61,14165.4,DEMO / SYNTHETIC DATA
DEMO_G_0596,18.5442636,73.8572441,379395,2050785,DEMO_WARD_03,DEMO Ward 03,36.678,0.1252,0.3666,22.22,60.35,0.2063,6.235,409.92,554.51,10144.85,DEMO / SYNTHETIC DATA
DEMO_G_0597,18.5442653,73.8575283,379425,2050785,DEMO_WARD_03,DEMO Ward 03,35.074,0.3588,0.3689,29.53,73.02,0.2206,6.73,395.73,557.94,17974.09,DEMO / SYNTHETIC DATA
DEMO_G_0598,18.544267,73.8578125,379455,2050785,DEMO_WARD_03,DEMO Ward 03,37.255,0.22,0.4202,15.4,65.47,0.2459,8.805,616.78,554.1,13585.86,DEMO / SYNTHETIC DATA
DEMO_G_0599,18.5442687,73.8580968,379485,2050785,DEMO_WARD_03,DEMO Ward 03,40.1,-0.067,0.3451,7.94,78.29,0.1793,8.438,524.98,556.28,17232.43,DEMO / SYNTHETIC DATA
DEMO_G_0600,18.5442704,73.858381,379515,2050785,DEMO_WARD_03,DEMO Ward 03,38.293,0.0813,0.2741,16.96,66.64,0.1761,7.822,585.33,559.81,13609.62,DEMO / SYNTHETIC DATA
DEMO_G_0601,18.5444394,73.8416106,377745,2050815,DEMO_WARD_01,DEMO Ward 01,35.424,0.2749,0.2011,11.92,65.42,0.1685,5.458,441.8,548.45,12420.52,DEMO / SYNTHETIC DATA
DEMO_G_0602,18.5444412,73.8418948,377775,2050815,DEMO_WARD_01,DEMO Ward 01,30.526,0.3403,0.0298,55.06,20.55,0.2359,3.452,183.74,551.5,8162.96,DEMO / SYNTHETIC DATA
DEMO_G_0603,18.5444429,73.842179,377805,2050815,DEMO_WARD_01,DEMO Ward 01,33.826,0.3086,0.2404,35.29,43.51,0.2057,6.817,222.52,551.79,11741.81,DEMO / SYNTHETIC DATA
DEMO_G_0604,18.5444446,73.8424632,377835,2050815,DEMO_WARD_01,DEMO Ward 01,34.14,0.1623,0.0328,15.92,44.56,0.2025,5.658,219.66,558.27,12130.33,DEMO / SYNTHETIC DATA
DEMO_G_0605,18.5444464,73.8427474,377865,2050815,DEMO_WARD_01,DEMO Ward 01,37.309,0.2566,0.2419,44.09,69.96,0.1433,6.812,508.94,546.81,14598.65,DEMO / SYNTHETIC DATA
DEMO_G_0606,18.5444481,73.8430316,377895,2050815,DEMO_WARD_01,DEMO Ward 01,36.879,0.1358,0.4102,16.79,71.16,0.194,5.095,552.49,556.38,15990.84,DEMO / SYNTHETIC DATA
DEMO_G_0607,18.5444499,73.8433158,377925,2050815,DEMO_WARD_01,DEMO Ward 01,33.872,0.3246,-0.0084,24.42,79.03,0.1344,7.275,156.0,561.99,11435.14,DEMO / SYNTHETIC DATA
DEMO_G_0608,18.5444516,73.8436001,377955,2050815,DEMO_WARD_01,DEMO Ward 01,37.972,0.2197,0.3745,28.49,76.09,0.1825,7.82,450.12,553.95,12678.23,DEMO / SYNTHETIC DATA
DEMO_G_0609,18.5444533,73.8438843,377985,2050815,DEMO_WARD_01,DEMO Ward 01,40.978,0.0183,0.3925,27.71,78.38,0.2592,9.157,417.21,554.42,12819.61,DEMO / SYNTHETIC DATA
DEMO_G_0610,18.5444551,73.8441685,378015,2050815,DEMO_WARD_01,DEMO Ward 01,39.296,0.122,0.3114,14.55,53.96,0.2166,5.644,299.54,556.4,12421.74,DEMO / SYNTHETIC DATA
DEMO_G_0611,18.5444568,73.8444527,378045,2050815,DEMO_WARD_01,DEMO Ward 01,35.753,0.2115,0.2144,24.58,48.18,0.1712,5.159,412.28,556.12,9017.14,DEMO / SYNTHETIC DATA
DEMO_G_0612,18.5444586,73.8447369,378075,2050815,DEMO_WARD_01,DEMO Ward 01,36.405,0.1728,0.3107,25.4,61.33,0.1151,7.504,367.34,557.62,17211.22,DEMO / SYNTHETIC DATA
DEMO_G_0613,18.5444603,73.8450211,378105,2050815,DEMO_WARD_01,DEMO Ward 01,35.913,0.1207,0.2579,14.04,77.62,0.1715,7.064,517.43,561.67,14996.72,DEMO / SYNTHETIC DATA
DEMO_G_0614,18.544462,73.8453053,378135,2050815,DEMO_WARD_01,DEMO Ward 01,30.236,0.4198,0.0465,34.41,39.01,0.2093,3.226,323.81,556.73,7946.33,DEMO / SYNTHETIC DATA
DEMO_G_0615,18.5444638,73.8455895,378165,2050815,DEMO_WARD_01,DEMO Ward 01,35.972,0.2613,0.2752,28.15,62.67,0.2735,6.861,493.16,559.78,14944.08,DEMO / SYNTHETIC DATA
DEMO_G_0616,18.5444655,73.8458738,378195,2050815,DEMO_WARD_01,DEMO Ward 01,35.71,0.0862,0.1858,10.16,56.85,0.2013,6.964,410.78,559.11,14884.11,DEMO / SYNTHETIC DATA
DEMO_G_0617,18.5444673,73.846158,378225,2050815,DEMO_WARD_01,DEMO Ward 01,38.844,0.106,0.2543,15.2,68.11,0.1404,6.37,481.86,553.65,11316.82,DEMO / SYNTHETIC DATA
DEMO_G_0618,18.544469,73.8464422,378255,2050815,DEMO_WARD_01,DEMO Ward 01,39.734,-0.0645,0.2708,0.81,83.62,0.148,6.616,460.21,562.32,16338.72,DEMO / SYNTHETIC DATA
DEMO_G_0619,18.5444707,73.8467264,378285,2050815,DEMO_WARD_01,DEMO Ward 01,37.375,0.1178,0.485,17.89,72.25,0.1807,5.943,444.1,559.38,17341.09,DEMO / SYNTHETIC DATA
DEMO_G_0620,18.5444725,73.8470106,378315,2050815,DEMO_WARD_01,DEMO Ward 01,31.736,0.2268,0.2654,24.72,57.56,0.1893,8.155,599.52,558.43,11274.93,DEMO / SYNTHETIC DATA
DEMO_G_0621,18.5444742,73.8472948,378345,2050815,DEMO_WARD_02,DEMO Ward 02,32.558,0.2039,0.2018,31.83,60.24,0.2348,5.152,242.9,554.6,12509.47,DEMO / SYNTHETIC DATA
DEMO_G_0622,18.5444759,73.847579,378375,2050815,DEMO_WARD_02,DEMO Ward 02,31.496,0.3343,0.0859,21.64,41.7,0.16,3.021,383.98,554.36,12664.32,DEMO / SYNTHETIC DATA
DEMO_G_0623,18.5444777,73.8478633,378405,2050815,DEMO_WARD_02,DEMO Ward 02,34.346,0.2001,0.3693,24.83,71.2,0.2329,7.385,335.73,561.51,13124.6,DEMO / SYNTHETIC DATA
DEMO_G_0624,18.5444794,73.8481475,378435,2050815,DEMO_WARD_02,DEMO Ward 02,38.167,0.099,0.2587,27.1,81.36,0.146,10.333,481.61,568.69,11553.29,DEMO / SYNTHETIC DATA
DEMO_G_0625,18.5444811,73.8484317,378465,2050815,DEMO_WARD_02,DEMO Ward 02,32.191,0.2722,0.2041,47.18,42.17,0.2129,6.987,198.51,552.43,10734.73,DEMO / SYNTHETIC DATA
DEMO_G_0626,18.5444829,73.8487159,378495,2050815,DEMO_WARD_02,DEMO Ward 02,37.125,0.1318,0.2536,4.38,78.27,0.1451,6.989,301.56,557.04,13942.28,DEMO / SYNTHETIC DATA
DEMO_G_0627,18.5444846,73.8490001,378525,2050815,DEMO_WARD_02,DEMO Ward 02,36.595,0.2795,0.2353,14.56,60.57,0.1292,8.648,460.4,565.42,14082.67,DEMO / SYNTHETIC DATA
DEMO_G_0628,18.5444863,73.8492843,378555,2050815,DEMO_WARD_02,DEMO Ward 02,31.61,0.4146,0.106,31.05,50.3,0.2775,6.081,371.02,564.5,7332.75,DEMO / SYNTHETIC DATA
DEMO_G_0629,18.5444881,73.8495685,378585,2050815,DEMO_WARD_02,DEMO Ward 02,36.201,0.1556,0.0519,26.89,60.5,0.2086,3.259,321.73,554.4,11582.11,DEMO / SYNTHETIC DATA
DEMO_G_0630,18.5444898,73.8498527,378615,2050815,DEMO_WARD_02,DEMO Ward 02,34.766,0.362,0.224,27.8,53.09,0.1624,3.788,113.91,555.84,9881.35,DEMO / SYNTHETIC DATA
DEMO_G_0631,18.5444915,73.850137,378645,2050815,DEMO_WARD_02,DEMO Ward 02,31.473,0.4756,-0.0065,38.37,40.58,0.1709,4.785,271.15,553.55,11452.17,DEMO / SYNTHETIC DATA
DEMO_G_0632,18.5444933,73.8504212,378675,2050815,DEMO_WARD_02,DEMO Ward 02,31.139,0.2554,0.2368,39.84,44.3,0.2257,3.048,370.38,553.51,11612.15,DEMO / SYNTHETIC DATA
DEMO_G_0633,18.544495,73.8507054,378705,2050815,DEMO_WARD_02,DEMO Ward 02,34.139,0.1292,0.2641,8.98,57.32,0.2176,6.905,313.07,562.91,8738.28,DEMO / SYNTHETIC DATA
DEMO_G_0634,18.5444967,73.8509896,378735,2050815,DEMO_WARD_02,DEMO Ward 02,37.795,0.198,0.2722,17.69,56.03,0.1951,4.976,330.12,552.56,11044.73,DEMO / SYNTHETIC DATA
DEMO_G_0635,18.5444984,73.8512738,378765,2050815,DEMO_WARD_02,DEMO Ward 02,30.297,0.4363,0.1448,24.51,50.16,0.2126,2.687,114.58,558.62,3555.67,DEMO / SYNTHETIC DATA
DEMO_G_0636,18.5445002,73.851558,378795,2050815,DEMO_WARD_02,DEMO Ward 02,34.128,0.3658,0.0079,24.7,27.42,0.1591,4.616,307.36,558.05,9916.86,DEMO / SYNTHETIC DATA
